date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-10-01,0.0894,3.752,,0.624,37.8,20,32.42
2022-10-02,0.0413,4.243,,0.999,23.3,24,32.04
2022-10-03,0.038,3.041,,0.562,12.2,24,32.89
2022-10-04,0.0175,1.761,,1.109,68.9,20,34.08
2022-10-05,0.0522,2.053,,1.246,54.4,25,34.02
2022-10-06,0.0459,2.542,,1.181,30.0,26,33.33
2022-10-07,0.0206,3.431,,1.572,32.2,23,32.96
2022-10-08,0.0442,3.848,,1.02,17.8,24,32.56
2022-10-09,0.0525,3.665,,1.245,11.1,22,32.9
2022-10-10,0.0664,4.312,,0.434,14.4,22,31.93
2022-10-11,0.0786,4.796,,0.729,48.9,24,30.78
2022-10-12,0.0748,4.087,,2.296,45.6,20,31.14
2022-10-13,0.0455,3.429,,0.595,65.6,20,30.47
2022-10-14,0.0596,3.324,,1.326,26.7,24,29.97
2022-10-15,0.0273,3.708,,1.322,30.0,24,29.58
2022-10-16,0.0207,3.828,,2.152,30.0,24,30.14
2022-10-17,-0.0136,2.811,,0.39,47.8,20,31.18
2022-10-18,-0.0135,3.438,,1.511,38.9,22,30.13
2022-10-19,0.0027,4.348,,1.166,72.2,23,28.84
2022-10-20,0.0474,4.772,,2.096,90.0,23,28.0
2022-10-21,0.0546,4.728,,1.18,90.0,23,28.08
2022-10-22,0.0399,4.43,,1.315,90.0,20,27.98
2022-10-23,0.0692,3.228,,0.974,83.3,23,29.25
2022-10-24,0.0904,4.137,,1.015,87.8,22,28.28
2022-10-25,0.0783,1.41,,1.072,91.1,20,30.85
2022-10-26,0.076,1.743,,0.634,85.6,33,31.27
2022-10-27,0.0729,1.842,,0.876,80.0,32,30.57
2022-10-28,0.065,1.754,,0.931,95.6,30,32.06
2022-10-29,0.122,1.638,,2.243,92.2,34,32.86
2022-10-30,0.1362,2.033,,1.468,87.8,34,32.91
2022-10-31,0.145,1.854,,0.827,84.4,31,32.54
2022-11-01,0.1181,2.109,,1.049,87.8,30,32.18
2022-11-02,0.0993,3.404,,0.649,56.7,30,30.79
2022-11-03,0.0575,3.267,,0.641,63.3,30,30.83
2022-11-04,0.0615,1.881,,0.803,82.2,30,33.72
2022-11-05,0.0615,1.742,,1.051,98.9,38,36.89
2022-11-06,0.0645,2.899,,0.831,96.7,40,32.6
2022-11-07,0.0682,5.304,,1.123,100.0,33,29.59
2022-11-08,-0.133,4.307,,0.889,97.8,31,23.82
2022-11-09,-5.1352,0.838,,1.015,96.7,29,11.7
2022-11-10,-22.2849,1.3,,1.321,92.2,22,17.615
2022-11-11,-25.8806,1.212,,1.408,73.3,25,16.426
2022-11-12,-27.6806,1.397,,1.141,46.7,21,14.56
2022-11-13,-28.5799,1.576,,1.004,33.3,22,13.126
2022-11-14,-30.049,1.635,,0.744,45.6,24,13.999
2022-11-15,-30.3364,1.813,,1.041,5.6,22,14.303
2022-11-16,-26.1143,1.897,,1.278,2.2,23,14.257
2022-11-17,-9.7165,1.177,,1.118,72.2,20,13.62
2022-11-18,-6.4553,1.418,,1.187,46.7,23,13.257
2022-11-19,-4.9212,1.625,,0.494,15.6,23,12.837
2022-11-20,-4.2497,1.954,,1.139,1.1,24,12.251
2022-11-21,-3.0529,1.782,,0.886,1.1,21,11.825
2022-11-22,-2.7096,1.856,,0.833,3.3,22,12.427
2022-11-23,-2.0823,1.437,,0.55,74.4,22,14.331
2022-11-24,-1.7696,1.027,,0.714,90.0,20,14.591
2022-11-25,-1.5952,1.179,,0.887,77.8,20,14.015
2022-11-26,-1.4651,1.33,,1.41,74.4,22,14.133
2022-11-27,-1.491,1.354,,0.885,72.2,26,14.099
2022-11-28,-2.0864,1.699,,0.87,23.3,28,13.313
2022-11-29,-2.0637,1.836,,0.819,21.1,26,13.336
2022-11-30,-2.144,2.047,,0.797,17.8,29,14.162
2022-12-01,-1.8066,2.199,,1.049,11.1,27,13.489
2022-12-02,-1.9309,2.056,,0.947,3.3,27,13.703
2022-12-03,-1.8635,2.259,,1.05,2.2,27,13.289
2022-12-04,-1.659,2.19,,1.068,3.3,26,13.7
2022-12-05,-0.8074,2.109,,0.915,2.2,26,13.81
2022-12-06,-0.649,1.656,,1.553,11.1,25,14.281
2022-12-07,-0.4055,2.242,,0.765,2.2,29,13.487
2022-12-08,-0.3085,2.267,,2.113,2.2,25,13.67
2022-12-09,-0.0403,2.314,,0.318,2.2,26,13.579
2022-12-10,-0.0236,2.472,,1.689,2.2,27,13.56
2022-12-11,-0.0196,2.511,,0.583,2.2,26,13.406
2022-12-12,-0.0925,2.769,,1.064,1.1,27,13.304
2022-12-13,-0.102,2.206,,1.129,2.2,27,13.894
2022-12-14,-0.0847,1.641,0.936,0.922,8.9,30,14.12
2022-12-15,-0.0333,1.943,1.01,0.619,7.8,31,14.044
2022-12-16,-0.0121,2.442,0.986,0.904,1.1,29,12.239
2022-12-17,-0.0778,2.827,0.919,1.023,2.2,28,12.489
2022-12-18,-0.1716,2.85,0.936,0.858,2.2,26,12.369
2022-12-19,-0.2138,2.733,0.944,0.7,2.2,29,11.93
2022-12-20,-0.2961,2.82,0.947,1.301,4.4,29,12.247
2022-12-21,-0.4026,2.91,0.944,1.318,6.7,26,12.127
