date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2026-01-12,0.0779,2.454,2.356,0.578,45.6,27,0.13653
2026-01-13,0.0772,2.126,2.224,0.728,55.6,26,0.14821
2026-01-14,0.0882,2.202,2.315,1.119,58.9,48,0.14712
2026-01-15,0.0788,2.58,2.887,1.892,45.6,61,0.13997
2026-01-16,0.0704,2.643,2.37,1.612,47.8,49,0.13804
2026-01-17,0.0575,2.502,2.053,1.681,47.8,50,0.13781
2026-01-18,0.0494,2.604,1.861,0.796,45.6,49,0.13156
2026-01-19,0.0447,2.516,1.591,0.647,17.8,44,0.12909
2026-01-20,0.0408,2.387,1.862,0.529,5.6,32,0.12329
2026-01-21,0.0109,2.48,1.641,0.785,3.3,24,0.12644
2026-01-22,0.018,2.569,1.89,1.293,4.4,20,0.12431
2026-01-23,0.0148,2.572,1.8,0.504,3.3,24,0.1247
2026-01-24,0.0291,2.586,1.797,1.041,5.6,25,0.12415
2026-01-25,0.0276,2.725,1.956,0.771,14.4,25,0.11938
2026-01-26,0.0244,2.713,1.879,0.628,30.0,20,0.12228
2026-01-27,0.0116,2.534,1.665,0.214,30.0,29,0.12615
2026-01-28,0.0355,2.636,1.644,0.452,21.1,29,0.12495
2026-01-29,0.0217,2.846,1.627,1.373,43.3,26,0.1172
2026-01-30,-0.0062,2.608,1.724,0.862,34.4,16,0.11577
2026-01-31,-0.0311,2.413,1.509,1.048,1.1,20,0.10417
